Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,src_Name,src_IATA,src_City,src_Country,src_Latitude,src_Longitude,dest_Name,dest_IATA,dest_City,dest_Country,dest_Latitude,dest_Longitude
UA,5209,OKC,3863,DEN,3751,Y,0,DH4 ERJ CRJ,Will Rogers World Airport,OKC,Oklahoma City,United States,35.39310073852539,-97.60070037841795,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,OKC,3863,EWR,3494,Y,0,ERJ,Will Rogers World Airport,OKC,Oklahoma City,United States,35.39310073852539,-97.60070037841795,Newark Liberty International Airport,EWR,Newark,United States,40.69250106811523,-74.168701171875
UA,5209,OKC,3863,IAD,3714,Y,0,E70 CR7,Will Rogers World Airport,OKC,Oklahoma City,United States,35.39310073852539,-97.60070037841795,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,OKC,3863,LAX,3484,Y,0,CR7,Will Rogers World Airport,OKC,Oklahoma City,United States,35.39310073852539,-97.60070037841795,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,OKC,3863,ORD,3830,Y,0,E70 ERJ ER4 CR7,Will Rogers World Airport,OKC,Oklahoma City,United States,35.39310073852539,-97.60070037841795,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,OKC,3863,SFO,3469,Y,0,CR7,Will Rogers World Airport,OKC,Oklahoma City,United States,35.39310073852539,-97.60070037841795,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,OMA,3454,EWR,3494,Y,0,ERJ,Eppley Airfield,OMA,Omaha,United States,41.3032,-95.894096,Newark Liberty International Airport,EWR,Newark,United States,40.69250106811523,-74.168701171875
UA,5209,OMA,3454,IAH,3550,Y,0,ERJ,Eppley Airfield,OMA,Omaha,United States,41.3032,-95.894096,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,ONT,3734,DEN,3751,Y,0,CRJ,Ontario International Airport,ONT,Ontario,United States,34.05599975585937,-117.60099792480469,Denver International Airport,DEN,Denver,United States,39.861698150635,-104.672996521
UA,5209,ONT,3734,IAH,3550,Y,0,CR7,Ontario International Airport,ONT,Ontario,United States,34.05599975585937,-117.60099792480469,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,ONT,3734,SFO,3469,Y,0,CRJ,Ontario International Airport,ONT,Ontario,United States,34.05599975585937,-117.60099792480469,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,ORD,3830,ABE,4355,Y,0,ERJ ER4,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Lehigh Valley International Airport,ABE,Allentown,United States,40.652099609375,-75.44080352783203
UA,5209,ORD,3830,ABQ,4019,Y,0,CR7 E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Albuquerque International Sunport,ABQ,Albuquerque,United States,35.040199,-106.609001
UA,5209,ORD,3830,ACY,3524,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Atlantic City International Airport,ACY,Atlantic City,United States,39.45759963989258,-74.57720184326172
UA,5209,ORD,3830,ATL,3682,Y,0,CR7 E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Hartsfield Jackson Atlanta International Airport,ATL,Atlanta,United States,33.6367,-84.428101
UA,5209,ORD,3830,ATW,4047,Y,0,CRJ ERJ CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Appleton International Airport,ATW,Appleton,United States,44.258098602299995,-88.51909637450001
UA,5209,ORD,3830,AVL,4007,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Asheville Regional Airport,AVL,Asheville,United States,35.43619918823242,-82.54180145263672
UA,5209,ORD,3830,AVP,4286,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Wilkes Barre Scranton International Airport,AVP,Scranton,United States,41.338500976599995,-75.72339630130001
UA,5209,ORD,3830,BHM,3811,Y,0,CRJ ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Birmingham-Shuttlesworth International Airport,BHM,Birmingham,United States,33.56290054,-86.75350189
UA,5209,ORD,3830,BNA,3690,Y,0,ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Nashville International Airport,BNA,Nashville,United States,36.1245002746582,-86.6781997680664
UA,5209,ORD,3830,BOI,3495,Y,0,CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Boise Air Terminal/Gowen Field,BOI,Boise,United States,43.5644,-116.223
UA,5209,ORD,3830,BTV,3711,Y,0,ERJ CR7 CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Burlington International Airport,BTV,Burlington,United States,44.471900939899996,-73.15329742429998
UA,5209,ORD,3830,BZN,4020,Y,0,CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Gallatin Field,BZN,Bozeman,United States,45.77750015,-111.1529999
UA,5209,ORD,3830,CAE,3561,Y,0,ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Columbia Metropolitan Airport,CAE,Columbia,United States,33.93880081176758,-81.11949920654297
UA,5209,ORD,3830,CAK,4112,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Akron Canton Regional Airport,CAK,Akron,United States,40.916099548339844,-81.44219970703125
UA,5209,ORD,3830,CHS,3806,Y,0,CRJ ERJ CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Charleston Air Force Base-International Airport,CHS,Charleston,United States,32.89860153,-80.04049683
UA,5209,ORD,3830,CID,4043,Y,0,ER4 CRJ CR7 ERJ E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,The Eastern Iowa Airport,CID,Cedar Rapids,United States,41.88470077514648,-91.71080017089844
UA,5209,ORD,3830,CMX,5732,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Houghton County Memorial Airport,CMX,Hancock,United States,47.16839981079102,-88.48909759521484
UA,5209,ORD,3830,COS,3819,Y,0,CRJ ERJ CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,City of Colorado Springs Municipal Airport,COS,Colorado Springs,United States,38.805801,-104.700996
UA,5209,ORD,3830,CRW,4285,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Yeager Airport,CRW,Charleston,United States,38.37310028076172,-81.59320068359375
UA,5209,ORD,3830,CVG,3488,Y,0,CR7 ERJ ER4 CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Cincinnati Northern Kentucky International Airport,CVG,Cincinnati,United States,39.0488014221,-84.6678009033
UA,5209,ORD,3830,CWA,4045,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Central Wisconsin Airport,CWA,Wassau,United States,44.7775993347,-89.6668014526
UA,5209,ORD,3830,DAY,3627,Y,0,ER4 ERJ CR7 CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,James M Cox Dayton International Airport,DAY,Dayton,United States,39.90240097045898,-84.21939849853516
UA,5209,ORD,3830,DLH,3598,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Duluth International Airport,DLH,Duluth,United States,46.8420982361,-92.19360351559999
UA,5209,ORD,3830,DUB,599,Y,0,330 332,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Dublin Airport,DUB,Dublin,Ireland,53.421299,-6.27007
UA,5209,ORD,3830,DUS,345,Y,0,343,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Düsseldorf Airport,DUS,Duesseldorf,Germany,51.289501,6.766780000000002
UA,5209,ORD,3830,EAU,5735,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Chippewa Valley Regional Airport,EAU,Eau Claire,United States,44.86579895019531,-91.48429870605469
UA,5209,ORD,3830,ELM,3946,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Elmira Corning Regional Airport,ELM,Elmira,United States,42.1599006652832,-76.8916015625
UA,5209,ORD,3830,FAR,4292,Y,0,CRJ ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Hector International Airport,FAR,Fargo,United States,46.92070007324219,-96.81580352783205
UA,5209,ORD,3830,FOE,3843,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Topeka Regional Airport - Forbes Field,FOE,Topeka,United States,38.9509010315,-95.6635971069
UA,5209,ORD,3830,FSD,4009,Y,0,ERJ CRJ CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Joe Foss Field Airport,FSD,Sioux Falls,United States,43.5820007324,-96.741897583
UA,5209,ORD,3830,FWA,4041,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Fort Wayne International Airport,FWA,Fort Wayne,United States,40.97850037,-85.19509888
UA,5209,ORD,3830,GRB,3653,Y,0,CRJ ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Austin Straubel International Airport,GRB,Green Bay,United States,44.48509979248047,-88.12960052490234
UA,5209,ORD,3830,GSO,4008,Y,0,ERJ CR7 CRJ ER4,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Piedmont Triad International Airport,GSO,Greensboro,United States,36.097801208496094,-79.93730163574219
UA,5209,ORD,3830,GSP,4034,Y,0,ER4 ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Greenville Spartanburg International Airport,GSP,Greenville,United States,34.895698547399995,-82.2189025879
UA,5209,ORD,3830,HPN,3589,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Westchester County Airport,HPN,White Plains,United States,41.06700134277344,-73.70760345458984
UA,5209,ORD,3830,HSV,4113,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Huntsville International Carl T Jones Field,HSV,Huntsville,United States,34.637199401855,-86.775100708008
UA,5209,ORD,3830,ICT,3457,Y,0,ER4 ERJ CR7 CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Wichita Eisenhower National Airport,ICT,Wichita,United States,37.649899,-97.433098
UA,5209,ORD,3830,IND,3585,Y,0,ERJ CRJ CR7 E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Indianapolis International Airport,IND,Indianapolis,United States,39.7173,-86.294403
UA,5209,ORD,3830,JAN,3580,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Jackson-Medgar Wiley Evers International Airport,JAN,Jackson,United States,32.3111991882,-90.0758972168
UA,5209,ORD,3830,LAN,3544,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Capital City Airport,LAN,Lansing,United States,42.77870178222656,-84.58740234375
UA,5209,ORD,3830,LEX,4017,Y,0,ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Blue Grass Airport,LEX,Lexington KY,United States,38.0364990234375,-84.60590362548828
UA,5209,ORD,3830,LIT,3660,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Bill & Hillary Clinton National Airport/Adams Field,LIT,Little Rock,United States,34.729400634799994,-92.22429656979999
UA,5209,ORD,3830,LNK,3543,Y,0,ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Lincoln Airport,LNK,Lincoln,United States,40.85100173950195,-96.75920104980469
UA,5209,ORD,3830,MBS,4128,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,MBS International Airport,MBS,Saginaw,United States,43.532901763916016,-84.07959747314453
UA,5209,ORD,3830,MEM,3473,Y,0,ER4 CRJ ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Memphis International Airport,MEM,Memphis,United States,35.04240036010742,-89.97669982910156
UA,5209,ORD,3830,MHT,4011,Y,0,CR7 ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Manchester-Boston Regional Airport,MHT,Manchester NH,United States,42.932598,-71.435699
UA,5209,ORD,3830,MIA,3576,Y,0,CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Miami International Airport,MIA,Miami,United States,25.79319953918457,-80.29060363769531
UA,5209,ORD,3830,MKE,3717,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,General Mitchell International Airport,MKE,Milwaukee,United States,42.94720077514648,-87.89659881591797
UA,5209,ORD,3830,MKG,5754,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Muskegon County Airport,MKG,Muskegon,United States,43.16949844,-86.23819733
UA,5209,ORD,3830,MLI,4072,Y,0,ER4 CRJ ERJ CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Quad City International Airport,MLI,Moline,United States,41.44850158691406,-90.50749969482422
UA,5209,ORD,3830,MOB,3782,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Mobile Regional Airport,MOB,Mobile,United States,30.691200256348,-88.242797851562
UA,5209,ORD,3830,MSN,3459,Y,0,CRJ CR7 ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Dane County Regional Truax Field,MSN,Madison,United States,43.13990020751953,-89.3375015258789
UA,5209,ORD,3830,MTY,1825,Y,0,CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,General Mariano Escobedo International Airport,MTY,Monterrey,Mexico,25.7784996033,-100.107002258
UA,5209,ORD,3830,MYR,3515,Y,0,E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Myrtle Beach International Airport,MYR,Myrtle Beach,United States,33.6796989441,-78.9282989502
UA,5209,ORD,3830,NAS,1953,Y,0,CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Lynden Pindling International Airport,NAS,Nassau,Bahamas,25.0389995575,-77.46620178219999
UA,5209,ORD,3830,OKC,3863,Y,0,E70 ER4 ERJ CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Will Rogers World Airport,OKC,Oklahoma City,United States,35.39310073852539,-97.60070037841795
UA,5209,ORD,3830,ORF,3611,Y,0,CRJ ER4 ERJ CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Norfolk International Airport,ORF,Norfolk,United States,36.89459991455078,-76.20120239257812
UA,5209,ORD,3830,PAH,4117,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Barkley Regional Airport,PAH,PADUCAH,United States,37.06079864501953,-88.7738037109375
UA,5209,ORD,3830,PIA,4046,Y,0,ERJ ER4 CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,General Wayne A. Downing Peoria International Airport,PIA,Peoria,United States,40.664199829100006,-89.6932983398
UA,5209,ORD,3830,PNS,3564,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Pensacola Regional Airport,PNS,Pensacola,United States,30.473400115967003,-87.18659973144501
UA,5209,ORD,3830,PTY,1871,Y,0,738,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Tocumen International Airport,PTY,Panama City,Panama,9.0713596344,-79.3834991455
UA,5209,ORD,3830,PWM,3862,Y,0,CR7 ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Portland International Jetport Airport,PWM,Portland,United States,43.64619827,-70.30930328
UA,5209,ORD,3830,RAP,4087,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Rapid City Regional Airport,RAP,Rapid City,United States,44.0452995300293,-103.05699920654295
UA,5209,ORD,3830,ROA,4016,Y,0,ERJ ER4,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Roanoke–Blacksburg Regional Airport,ROA,Roanoke VA,United States,37.3255,-79.975403
UA,5209,ORD,3830,SAT,3621,Y,0,CR7 E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,San Antonio International Airport,SAT,San Antonio,United States,29.533700942993164,-98.46980285644531
UA,5209,ORD,3830,SAV,3613,Y,0,CR7 ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Savannah Hilton Head International Airport,SAV,Savannah,United States,32.12760162,-81.20210266
UA,5209,ORD,3830,SBN,4359,Y,0,CR7 ERJ CRJ E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,South Bend Regional Airport,SBN,South Bend,United States,41.70869827270508,-86.31729888916016
UA,5209,ORD,3830,SCE,4318,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,University Park Airport,SCE,State College Pennsylvania,United States,40.8493003845,-77.84870147710002
UA,5209,ORD,3830,SDF,4014,Y,0,ERJ CRJ E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Louisville International Standiford Field,SDF,Louisville,United States,38.1744,-85.736
UA,5209,ORD,3830,SGF,4348,Y,0,ER4 CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Springfield Branson National Airport,SGF,Springfield,United States,37.24570084,-93.38860321
UA,5209,ORD,3830,SLC,3536,Y,0,CR7 E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Salt Lake City International Airport,SLC,Salt Lake City,United States,40.78839874267578,-111.97799682617188
UA,5209,ORD,3830,SPI,4336,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Abraham Lincoln Capital Airport,SPI,Springfield,United States,39.84410095,-89.67790222
UA,5209,ORD,3830,STC,4271,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,St Cloud Regional Airport,STC,Saint Cloud,United States,45.54660034179688,-94.05989837646484
UA,5209,ORD,3830,STL,3678,Y,0,CR7 ERJ ER4,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,St Louis Lambert International Airport,STL,St. Louis,United States,38.748697,-90.370003
UA,5209,ORD,3830,SYR,3745,Y,0,ER4 ERJ CR7 CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Syracuse Hancock International Airport,SYR,Syracuse,United States,43.11119842529297,-76.1063003540039
UA,5209,ORD,3830,TUL,3855,Y,0,ERJ CRJ CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Tulsa International Airport,TUL,Tulsa,United States,36.19839859008789,-95.88809967041016
UA,5209,ORD,3830,TVC,4023,Y,0,ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Cherry Capital Airport,TVC,Traverse City,United States,44.74140167236328,-85.58219909667969
UA,5209,ORD,3830,TYS,3676,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,McGhee Tyson Airport,TYS,Knoxville,United States,35.81100082,-83.99400329999997
UA,5209,ORD,3830,VIE,1613,Y,0,763,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Vienna International Airport,VIE,Vienna,Austria,48.110298156738004,16.569700241089002
UA,5209,ORD,3830,XNA,4356,Y,0,ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Northwest Arkansas Regional Airport,XNA,Bentonville,United States,36.281898,-94.306801
UA,5209,ORD,3830,YEG,49,Y,0,E70 CR7,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Edmonton International Airport,YEG,Edmonton,Canada,53.309700012200004,-113.580001831
UA,5209,ORD,3830,YHZ,73,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Halifax / Stanfield International Airport,YHZ,Halifax,Canada,44.880798339799995,-63.50859832760001
UA,5209,ORD,3830,YOW,100,Y,0,ERJ E70,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Ottawa Macdonald-Cartier International Airport,YOW,Ottawa,Canada,45.3224983215332,-75.66919708251953
UA,5209,ORD,3830,YQB,111,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Quebec Jean Lesage International Airport,YQB,Quebec,Canada,46.7911,-71.393303
UA,5209,ORD,3830,YQR,120,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Regina International Airport,YQR,Regina,Canada,50.43190002441406,-104.66600036621094
UA,5209,ORD,3830,YUL,146,Y,0,CR7 E75 ERJ E70 CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Montreal / Pierre Elliott Trudeau International Airport,YUL,Montreal,Canada,45.4706001282,-73.7407989502
UA,5209,ORD,3830,YWG,160,Y,0,ERJ CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Winnipeg / James Armstrong Richardson International Airport,YWG,Winnipeg,Canada,49.909999847399995,-97.2398986816
UA,5209,ORD,3830,YXE,166,Y,0,ERJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Saskatoon John G. Diefenbaker International Airport,YXE,Saskatoon,Canada,52.170799255371094,-106.6999969482422
UA,5209,ORD,3830,YXU,174,Y,0,CRJ,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,London Airport,YXU,London,Canada,43.035599,-81.1539
UA,5209,ORD,3830,ZRH,1678,Y,0,333,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048,Zürich Airport,ZRH,Zurich,Switzerland,47.464699,8.54917
UA,5209,ORF,3611,EWR,3494,Y,0,DH3 DH4 DH2,Norfolk International Airport,ORF,Norfolk,United States,36.89459991455078,-76.20120239257812,Newark Liberty International Airport,EWR,Newark,United States,40.69250106811523,-74.168701171875
UA,5209,ORF,3611,IAD,3714,Y,0,ER4 CRJ ERJ DH4 CR7,Norfolk International Airport,ORF,Norfolk,United States,36.89459991455078,-76.20120239257812,Washington Dulles International Airport,IAD,Washington,United States,38.94449997,-77.45580292
UA,5209,ORF,3611,IAH,3550,Y,0,ERJ,Norfolk International Airport,ORF,Norfolk,United States,36.89459991455078,-76.20120239257812,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,ORF,3611,ORD,3830,Y,0,CR7 ERJ CRJ ER4,Norfolk International Airport,ORF,Norfolk,United States,36.89459991455078,-76.20120239257812,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,OTH,5757,SFO,3469,Y,0,CRJ,Southwest Oregon Regional Airport,OTH,North Bend,United States,43.41709899902344,-124.24600219726562,San Francisco International Airport,SFO,San Francisco,United States,37.61899948120117,-122.375
UA,5209,OUA,246,ABJ,253,Y,0,333,Ouagadougou Airport,OUA,Ouagadougou,Burkina Faso,12.3532,-1.51242,Port Bouet Airport,ABJ,Abidjan,Cote d'Ivoire,5.261390209197998,-3.9262900352478014
UA,5209,OUA,246,BRU,302,Y,0,333,Ouagadougou Airport,OUA,Ouagadougou,Burkina Faso,12.3532,-1.51242,Brussels Airport,BRU,Brussels,Belgium,50.9014015198,4.48443984985
UA,5209,PAH,4117,ORD,3830,Y,0,CRJ,Barkley Regional Airport,PAH,PADUCAH,United States,37.06079864501953,-88.7738037109375,Chicago O'Hare International Airport,ORD,Chicago,United States,41.9786,-87.9048
UA,5209,PBC,1831,IAH,3550,Y,0,ERJ,Hermanos Serdán International Airport,PBC,Puebla,Mexico,19.1581001282,-98.3713989258,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,PBI,3722,CLE,3486,Y,0,ERJ,Palm Beach International Airport,PBI,West Palm Beach,United States,26.68320083618164,-80.09559631347656,Cleveland Hopkins International Airport,CLE,Cleveland,United States,41.411701202399996,-81.8498001099
UA,5209,PBI,3722,ELH,1943,Y,0,SF3,Palm Beach International Airport,PBI,West Palm Beach,United States,26.68320083618164,-80.09559631347656,North Eleuthera Airport,ELH,North Eleuthera,Bahamas,25.474899291999996,-76.6835021973
UA,5209,PBI,3722,MHH,1930,Y,0,SF3,Palm Beach International Airport,PBI,West Palm Beach,United States,26.68320083618164,-80.09559631347656,Leonard M Thompson International Airport,MHH,Marsh Harbor,Bahamas,26.5114,-77.08350300000002
UA,5209,PBI,3722,TPA,3646,Y,0,SF3,Palm Beach International Airport,PBI,West Palm Beach,United States,26.68320083618164,-80.09559631347656,Tampa International Airport,TPA,Tampa,United States,27.975500106811523,-82.533203125
UA,5209,PDX,3720,EUG,4099,Y,0,EM2,Portland International Airport,PDX,Portland,United States,45.58869934,-122.5979996,Mahlon Sweet Field,EUG,Eugene,United States,44.12459945678711,-123.21199798583984
UA,5209,PDX,3720,LAX,3484,Y,0,CR7 CRJ,Portland International Airport,PDX,Portland,United States,45.58869934,-122.5979996,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
UA,5209,PDX,3720,LMT,5750,Y,0,EM2,Portland International Airport,PDX,Portland,United States,45.58869934,-122.5979996,Crater Lake-Klamath Regional Airport,LMT,Klamath Falls,United States,42.156101,-121.733002
UA,5209,PDX,3720,RDM,4103,Y,0,EM2,Portland International Airport,PDX,Portland,United States,45.58869934,-122.5979996,Roberts Field,RDM,Redmond-Bend,United States,44.2541008,-121.1500015
UA,5209,PDX,3720,SEA,3577,Y,0,EM2,Portland International Airport,PDX,Portland,United States,45.58869934,-122.5979996,Seattle Tacoma International Airport,SEA,Seattle,United States,47.449001,-122.308998
UA,5209,PDX,3720,YVR,156,Y,0,DH3,Portland International Airport,PDX,Portland,United States,45.58869934,-122.5979996,Vancouver International Airport,YVR,Vancouver,Canada,49.193901061999995,-123.183998108
UA,5209,PDX,3720,YYC,178,Y,0,CRJ,Portland International Airport,PDX,Portland,United States,45.58869934,-122.5979996,Calgary International Airport,YYC,Calgary,Canada,51.113899231000005,-114.019996643
UA,5209,PEK,3364,HNL,3728,Y,0,330,Beijing Capital International Airport,PEK,Beijing,China,40.0801010131836,116.58499908447266,Daniel K Inouye International Airport,HNL,Honolulu,United States,21.32062,-157.924228
UA,5209,PEK,3364,IAH,3550,Y,0,773,Beijing Capital International Airport,PEK,Beijing,China,40.0801010131836,116.58499908447266,George Bush Intercontinental Houston Airport,IAH,Houston,United States,29.98439979553223,-95.34140014648438
UA,5209,PEK,3364,JFK,3797,Y,0,773,Beijing Capital International Airport,PEK,Beijing,China,40.0801010131836,116.58499908447266,John F Kennedy International Airport,JFK,New York,United States,40.63980103,-73.77890015
UA,5209,PEK,3364,LAX,3484,Y,0,773,Beijing Capital International Airport,PEK,Beijing,China,40.0801010131836,116.58499908447266,Los Angeles International Airport,LAX,Los Angeles,United States,33.94250107,-118.4079971
